GeneID,G1R2,G1R3,G1R4,G3R1,G3R2,G1R1,G3R4,logFC,logCPM,PValue,FDR
FBgn0038143,42.73279946,40.53547873,68.4747128,30.05330711,23.0797651,39.24033926,25.43009634,-0.915129663,5.194202092,0.002989464,0.049709695
FBgn0038181,142.8858451,133.6342449,615.8838863,6.607551198,23.09660729,89.23154785,28.17670032,-3.607537957,7.053748792,1.78E-09,1.57E-07
FBgn0038207,0.463492687,1.643282402,0.567439217,2.021349025,5.801197152,0.897795705,8.746332672,2.35415805,1.485664031,0.000178504,0.004882619
FBgn0038250,15.18199708,30.86878748,15.4214625,36.92886947,63.34540125,22.58164324,60.16771628,1.386228036,5.249114262,3.55E-05,0.00122132
FBgn0038294,38.18282292,47.07847425,400.0951812,22.2028417,27.50063024,24.43931477,25.36671654,-2.030744361,6.311244218,0.002886601,0.048464139
FBgn0038337,0.661786343,0.968961223,1.068120879,5.139206487,12.22992595,0.612133435,13.25611593,3.504462745,2.381864372,8.28E-13,1.16E-10
FBgn0038416,0.761055436,1.853664948,1.235014767,1.725305035,4.002091706,0.816177914,3.138131312,1.570200195,1.254920712,0.00155067,0.029992598
FBgn0038422,30.01268766,22.54354427,51.45942703,15.85977843,9.509572043,17.63619681,11.29167459,-1.19865272,4.453818653,0.001294954,0.02562289
FBgn0038451,29.74287366,32.20536417,58.81073561,0.110125853,1.431941069,20.16036984,8.404420641,-3.569312768,4.261386393,3.77E-06,0.000170134
FBgn0038526,0.066178734,0.337029991,0.166893887,16.32419274,5.58090954,0.490845316,0.504986648,6.007953417,3.134148142,3.62E-09,3.00E-07
FBgn0038595,7.185786155,10.61703451,7.344365786,14.24294369,16.0817997,9.037456421,17.83605626,1.044356908,3.717495995,0.00127014,0.025271599
FBgn0038629,95.46008332,123.8358563,71.30644812,37.85580979,31.96464404,161.0649576,67.08718401,-1.222428556,6.334877622,0.000415391,0.010071053
FBgn0038632,79.07432155,73.10854556,66.1417165,18.06805508,12.07985486,59.44672644,16.85962851,-1.924073386,5.457706563,1.97E-09,1.70E-07
FBgn0038642,25.63436552,28.26527293,40.72190825,6.319425257,1.872538321,27.57399541,7.105883546,-2.864710466,4.124783947,2.71E-09,2.32E-07
FBgn0038654,9.533212012,12.09095091,10.04988259,2.018973977,0.844478066,9.307868406,1.33460757,-3.044037754,2.539739474,1.11E-11,1.42E-09
FBgn0038665,4.930318957,4.886934864,9.505167649,1.366993685,2.166269822,3.999271777,2.236369441,-1.506762116,2.007259299,0.000668842,0.014888443
FBgn0038700,6.353158419,6.44569857,17.96559625,0.183543089,0.917910942,4.611405213,1.983876117,-3.295325828,2.308641729,6.82E-07,3.62E-05
FBgn0038714,77.28584127,88.44551657,258.9185093,2.609949685,4.148957456,39.16217513,5.338430278,-4.989424049,5.904142556,3.01E-19,9.93E-17
FBgn0038716,0.992681003,0.800446228,1.637509417,1.174675768,6.909012852,0.897795705,12.1918205,2.289912335,1.713702901,0.001288827,0.025570024
FBgn0038727,21.13669335,22.53925978,13.38622492,166.3935568,176.0593574,35.79637984,84.29164986,2.275448795,6.08487447,6.67E-06,0.000281088
FBgn0038749,10.75169485,9.860149405,24.16596786,1.064549915,2.278732271,9.506146588,3.192489518,-2.639336608,2.991850499,2.04E-08,1.54E-06
FBgn0038774,4.103081479,3.370299906,5.147341274,1.872139506,1.619466603,2.734196011,1.731382793,-1.321034074,1.467413069,0.002419171,0.042147068
FBgn0038819,605.2607701,689.0620287,1430.427481,15.96861581,8.227088905,294.3533403,18.52496626,-5.892984145,8.584285259,1.20E-27,6.65E-25
FBgn0038840,43.20819439,38.34550714,46.60808876,6.365788241,9.597728209,28.24032714,14.90223894,-1.966848926,4.622235151,1.12E-08,8.85E-07
FBgn0038846,38.3916466,48.12627334,39.26350601,63.77383759,248.1495751,42.61478318,332.9664019,2.072576835,6.777046572,1.59E-05,0.00060827
FBgn0038866,0.562519235,2.443467432,0.867848214,4.221491043,2.974031451,0.734560122,1.839594217,2.563208061,2.015471324,0.000337295,0.008431752
FBgn0038880,10.50428566,11.40859225,25.66854691,2.165808448,2.827165757,9.440444266,3.859540809,-2.371686002,3.101704441,6.07E-08,4.21E-06
FBgn0038897,2.382434407,3.917973641,2.837196085,35.30847767,32.00065185,3.917653986,7.765237398,3.508365289,4.341527612,3.96E-11,4.69E-09
FBgn0039006,30.62447366,30.12268734,22.38721281,56.85320594,63.32961318,36.66389534,49.59437799,0.880113422,5.412991806,0.002657269,0.04532719
FBgn0039068,8.26531351,7.288273547,6.2006353,15.08463192,17.43891267,9.02538515,17.5393225,0.993132049,3.53352329,0.002687144,0.045724312
FBgn0039073,50.73138289,70.96101448,48.5787364,131.4680271,185.7434023,79.88726485,139.4475179,1.298884664,6.758484448,2.13E-05,0.00077249
FBgn0039081,5.161954782,4.212874883,4.80797891,14.77178272,19.16732061,6.325390666,12.30006439,2.146689733,3.806667021,4.02E-07,2.28E-05
FBgn0039099,2.183898207,2.654111176,1.835832761,4.368325514,11.45552855,4.124187807,20.70445257,1.906028042,2.696728125,0.000462836,0.010934596
FBgn0039131,43.05582778,57.22079172,29.42478758,320.7692994,185.0388763,36.32471221,26.0955277,2.081579859,6.76381614,6.13E-05,0.001986585
FBgn0039272,5.401405654,9.478968486,6.586060044,17.39191905,34.68990694,12.8376216,25.33085167,1.443701912,4.001454618,0.000127816,0.003685133
FBgn0039299,0.132357467,0.589802484,0.033378777,0.183543089,7.628867986,0.856986809,11.73524043,3.641756608,1.486189526,0.000776639,0.016853293
FBgn0039313,0.165446834,0.252772493,0.267041235,5.040129928,6.86598853,0.408088957,36.55453702,5.459175938,2.657139011,5.21E-08,3.65E-06
FBgn0039332,22.81386099,25.4882722,78.02623022,9.36069753,9.916302052,18.58677882,16.16336013,-1.570635449,4.602631504,0.000343656,0.00857163
FBgn0039358,215.58438,180.6580595,281.8354099,112.2461063,106.1289365,146.4486395,101.7739269,-1.013136678,7.268760489,0.000968889,0.020151415
FBgn0039469,0.496340501,0.168514995,0.333787775,140.6332843,102.5365268,0.652942331,14.13854403,7.337169212,5.090869486,4.55E-19,1.47E-16
FBgn0039480,278.9900145,353.4791606,221.5001921,34.00729299,111.9860124,195.4246358,59.67676826,-1.612848341,7.444061143,7.88E-05,0.002449418
FBgn0039481,245.3083514,199.3443924,376.5827053,4.851557758,51.48819487,102.0499893,13.78837186,-2.753468765,7.051023572,1.15E-05,0.000452701
FBgn0039483,0.066178734,0.252772493,36.2693796,0.477212031,0.183582188,0.081617791,0.108211425,-5.329625725,2.261759819,0.000453736,0.01080101
FBgn0039536,36.53307643,33.74516573,54.53591558,25.73814823,19.0925502,31.386138,14.50778084,-1.060882882,4.856093242,0.000981103,0.020277104
FBgn0039592,0.363983034,0.379846281,0.300408997,280.2644233,309.8962802,0.57132454,358.8236733,9.67260367,7.370598624,1.66E-100,2.30E-96
FBgn0039647,41.37557952,40.85889144,69.02457476,26.443218,24.40423018,35.36204668,19.59694831,-1.11441774,5.095082017,0.000612571,0.01379081
FBgn0039648,34.23889137,74.72249793,112.1206487,2.02384154,2.276419135,19.78137762,5.230218854,-4.378518174,4.98333678,1.54E-15,3.44E-13
FBgn0039667,43.78070661,37.49205873,64.24149608,21.74724971,21.5134459,28.66551502,16.32239486,-1.243757609,4.956325404,0.000188896,0.005146591
FBgn0039719,0.529429868,0.421287488,21.88145757,0.183543089,0.073432875,0.433692458,0.324634274,-4.780840437,1.636772485,5.70E-05,0.001871736
FBgn0039754,85.38012908,42.48701171,48.92644513,79.8474474,471.2580476,48.50928945,69.28413203,2.023670499,7.157501433,0.000108534,0.00321613
FBgn0039758,10.91949103,13.99967814,7.176437157,32.92359219,29.86724324,5.95809877,14.24837862,1.254165976,4.015899809,0.00159582,0.030694644
FBgn0039777,0.751290763,0.401241366,0.276625617,0.475185715,1.190530491,1.012925762,2.291293953,2.508530086,1.080701562,0.001682696,0.032054434
FBgn0039778,0.175210844,0.399204862,0.15729849,0.515946964,1.511531291,1.038133416,1.624787326,3.262126666,1.267880831,0.000400058,0.009767625
FBgn0039789,16.38271093,25.86705178,12.8842081,37.59072585,85.68845506,43.30680819,94.80655399,1.782948912,5.773734383,2.68E-05,0.00094396
FBgn0039848,1.424513784,2.793270859,2.208410013,218.362314,186.704187,2.133668626,353.939731,6.604016284,6.717799793,1.81E-37,1.39E-34
FBgn0039915,43.37585821,45.08028897,149.6126929,11.26954565,12.15314087,31.5752709,16.4617351,-2.313863416,5.342291539,2.81E-07,1.66E-05
FBgn0040060,0.661787335,0.926832474,0.066757555,2.165808448,2.20298626,0.163235583,3.174201787,5.169621365,3.091500847,2.38E-06,0.000111576
FBgn0040279,47.76747897,38.91900158,2.604158812,850.8396843,858.3458649,57.79029336,450.5490873,3.904045243,8.19825841,1.86E-06,9.02E-05
FBgn0040299,1.922290033,1.517635094,1.369106995,8.893011385,13.58508346,1.511946324,17.11590454,3.018130017,2.865216433,1.17E-13,1.86E-11
FBgn0040359,690.168426,425.5298533,47.71462861,39.52159914,27.96213743,430.4707018,249.0821392,-2.217209806,7.919784124,0.002606898,0.044687831
FBgn0040364,8.809690838,14.6427916,9.884674002,22.47580565,33.76902563,7.468047907,31.61976926,1.451904893,4.257407558,1.04E-05,0.000413633
FBgn0040367,21.55859601,29.63097322,52.05159993,203.5247642,204.4645888,43.83409993,98.48520137,1.901489461,6.445444149,2.58E-05,0.00091571
FBgn0040507,4.930315648,3.960401504,3.771801855,15.52983771,16.28094966,5.305156439,10.82731051,1.822298266,3.359920905,3.79E-07,2.17E-05
FBgn0040601,293.8948253,238.014371,235.8384532,21.67846511,44.12400467,157.2735745,60.9398048,-2.680474225,7.063283589,9.55E-11,1.02E-08
FBgn0040732,170.527041,216.0601952,177.6520509,365.0567491,767.836615,274.0772773,544.3806203,1.303335628,8.505722071,0.000114271,0.003350778
FBgn0040736,0.132357467,0.379158739,0.200272665,0.073417236,10.62119891,0.449070474,0.360704749,4.125957747,1.468821387,0.000149236,0.004197973
FBgn0040759,0.827233176,0.631929547,0.901403899,0.881007561,7.490384598,0.530515644,16.94362582,3.258165781,1.97284566,8.05E-06,0.000331225
FBgn0040827,10.16171144,13.20740489,18.32494883,25.56982821,40.11270815,10.32848664,27.13379829,1.311244184,4.506027761,5.88E-05,0.00190816
FBgn0040837,0.430161768,1.053218299,1.168257212,2.826563568,2.496717761,0.979413496,4.508809357,1.751865518,1.041046599,0.000238731,0.006270309
FBgn0040842,1.588289605,9.563815786,20.32577289,215.7225973,128.9642843,2.750286959,7.827293043,4.843262725,6.991453454,5.58E-07,3.05E-05
FBgn0040900,124.4653553,85.49486113,109.1641235,3.487318688,5.774328062,90.64267865,33.90368536,-2.824491864,5.871071745,2.13E-07,1.30E-05
FBgn0040968,3.154915601,6.35408118,4.572608794,6.036185233,9.010177087,2.511812831,8.617737822,1.476522606,2.985067773,0.001916014,0.035381196
FBgn0040992,3.292391629,4.925029322,4.991982859,15.96830599,55.53770806,3.08107244,17.9991821,2.911815023,4.1250455,1.85E-11,2.24E-09
FBgn0040993,0.512885185,0.505544986,0.283719609,12.74479893,17.86077536,0.816179138,1.226394341,4.108207579,2.300441981,1.25E-08,9.66E-07
FBgn0041160,17.01571052,19.61409223,16.96896938,39.26206922,45.78466344,19.23049834,48.1822189,1.311365917,4.989556831,4.40E-06,0.000194189
FBgn0041183,13.70015597,13.52383392,8.245959945,34.19264581,42.42547656,18.03879697,36.19888574,1.551695203,4.72049487,1.46E-06,7.18E-05
FBgn0041581,1.109609891,3.339061439,1.255526025,1.254197647,44.20400979,2.391005441,4.399371536,3.412342838,3.567653762,2.28E-05,0.000827252
FBgn0041709,0.033089367,0.126386246,0.200272665,1.027841297,0.638234493,0.040808896,0.468916173,2.536597649,-1.221385631,0.000308278,0.007797662
FBgn0041711,58.88186637,64.28678556,58.9966554,8.846776881,16.3755312,45.61577551,33.96872042,-1.637890847,5.236297465,1.94E-05,0.000711236
FBgn0042118,0.230795355,1.482746592,1.484310842,0.95837501,3.594933215,0.734347916,0.292796308,3.99250155,3.070125749,0.000499267,0.0116367
FBgn0042627,17.67023474,28.27888052,92.18403896,6.42401178,3.855225955,15.18090511,6.096415237,-2.847020032,4.453619506,4.19E-08,3.02E-06
FBgn0043471,5.823728551,4.212874883,5.80790728,1.211384386,1.542090382,4.169404063,1.659241843,-2.081603265,1.664118844,4.20E-05,0.001424851
FBgn0043577,0.231625567,0.252772493,0.200272665,1.284801622,104.6899459,0.326471165,419.6826153,9.001611584,6.04574302,7.92E-10,7.37E-08
FBgn0043792,357.6810709,317.8921218,133.8501327,32.54680502,17.33490234,206.6055268,51.20415884,-3.089329996,7.149713612,1.38E-12,1.92E-10
FBgn0045064,68.72628388,105.3370384,62.04370386,105.9956199,172.0469851,85.41461022,202.9811867,0.960484982,6.88831695,0.002645984,0.045190285
FBgn0046253,1.959347146,1.775145386,1.429402753,0.973589631,25.87631333,2.411642499,38.9755909,3.191759617,3.277067018,4.67E-05,0.001557979
FBgn0046689,2.515394101,2.823001117,2.472529603,8.188481239,14.25684588,2.734196011,2.389279398,1.985436663,2.725430476,0.00012519,0.003633779
FBgn0050042,0.496615143,0.337029991,247.443887,2.422768772,0.514030127,0.653725862,0.468916173,-6.019084105,4.986244531,0.000172685,0.004751565
FBgn0050045,25.71139757,28.06642524,372.3135597,1.174675768,0.550746565,10.37611063,2.488862765,-6.577827112,5.78724034,2.74E-10,2.71E-08
FBgn0050101,4048.649471,2620.066934,483.701878,429.8432306,341.0971746,2349.021249,1418.424532,-2.061324315,10.52387135,0.002147909,0.038431202
FBgn0050375,1.687557705,5.813767338,1.502044986,56.18107114,59.65062613,0.57132454,10.13580343,4.814261749,5.126664882,1.63E-10,1.67E-08
FBgn0051100,6.825343925,9.443116921,16.68978928,14.15690971,37.97867536,4.44816963,47.94180918,1.538267345,4.197295679,0.002786135,0.047119667
FBgn0051116,17.77396692,17.74375543,21.36365594,48.07097015,52.02032363,18.69060889,54.58168023,1.274975807,5.017287796,4.18E-05,0.001421333
FBgn0051221,29.36427505,27.80503742,38.64554134,19.10624821,16.88970158,29.54929287,14.97242127,-0.928992928,4.58358878,0.001643896,0.031488332
FBgn0051259,0.827234169,0.589802484,1.034742435,5.733241492,4.662990888,0.938603377,1.805965353,2.455244689,1.50389915,1.17E-06,5.91E-05
FBgn0051343,25.19649393,19.21070946,20.11919164,3.30408028,8.77772532,30.24253399,6.673073918,-1.94105201,3.907259247,8.71E-08,5.84E-06
FBgn0051344,25.82764051,25.35691476,26.0067073,55.51811351,100.3618122,44.6812518,88.49133525,1.276600558,5.70629916,0.000144772,0.004097346
FBgn0051380,7.414665305,5.603123594,5.874664835,0.917715444,1.395224631,4.244125151,2.236369441,-2.11074013,1.863060459,5.47E-06,0.000233269
FBgn0051414,5.39376201,5.589954147,8.7786118,12.11413753,15.82478463,4.774640795,20.30886767,1.201270885,3.350986407,0.001809678,0.033883092
FBgn0051437,0.330893668,0.337029991,0.567439217,3.645213465,9.876721733,0.367280061,29.78660136,4.785773124,2.556130361,1.89E-09,1.65E-07
FBgn0051547,20.23828395,23.59513261,20.64253749,56.33700935,94.57926701,18.78470196,185.5934143,2.292657156,5.942080226,9.88E-10,9.14E-08
FBgn0051626,3.209668576,5.023840659,9.271285893,59.01636769,19.55441834,3.802866724,2.561003715,3.155378018,4.727080411,1.84E-05,0.000677537
FBgn0051636,8.572035395,7.688930587,6.442791655,30.98853044,122.9650387,13.61798562,147.457544,3.190669083,5.525963571,5.51E-10,5.23E-08
FBgn0051663,15.65126386,14.4527307,15.35472497,29.36880306,26.07116379,11.10194581,30.08797378,0.994209649,4.408378006,0.000728966,0.01602108
FBgn0051704,1.05886106,0.842577083,0.13351511,12.84800153,11.82270027,0.408088957,3.463454532,4.704722803,3.068286766,6.63E-11,7.24E-09
FBgn0051780,24.10166605,23.92297854,21.09198273,49.2772814,61.7721019,31.9945415,63.93022751,1.194104851,5.379473463,4.47E-05,0.001502927
FBgn0051876,38.71687537,165.3696629,1711.884009,0.697463738,0.403880814,48.62583966,0.902140611,-9.678924405,7.942329605,4.16E-16,9.95E-14
FBgn0051901,13.03863335,31.69164621,17.39034306,17.64164778,101.7034308,18.81310496,27.72917754,1.414609946,5.215444675,0.002984134,0.049680642
FBgn0051973,399.5884174,419.8577649,507.4262446,167.5104899,214.012111,392.9572632,146.0069843,-1.236395094,8.258793457,3.42E-05,0.001185333
FBgn0052029,807.4004027,707.8345992,148.3783457,69.19647866,129.4382935,613.6188791,412.6714816,-1.595312164,8.56578766,0.002918991,0.048830607
FBgn0052036,69.85727843,61.77127797,76.88300709,3.084430595,4.40597252,42.65509013,12.6246662,-3.454219592,5.101660134,4.16E-13,6.21E-11
FBgn0052191,11.87910583,2.864754499,4.806556306,0.590821532,0.183582188,7.186297986,0.216422849,-4.15774987,1.852133798,8.82E-12,1.14E-09
FBgn0052213,1.32986165,3.392750316,0.519557361,1.792775474,2.701389872,1.823337378,0.783356931,2.941078294,2.94981886,0.002829156,0.047614966
FBgn0052274,0.165446834,0.674059981,0.069065364,11.12271118,31.208715,0.040808896,27.78180437,6.607708228,3.545576533,6.78E-24,3.03E-21
FBgn0052279,31.14136265,62.60921878,50.53713803,90.74186768,115.8730385,13.63017116,171.7409091,1.869556298,6.522788138,1.35E-05,0.000527114
FBgn0052432,20.38365877,20.68824473,31.07086866,13.36836087,10.57036867,20.1988363,11.28150993,-1.019617543,4.113766697,0.000971234,0.020153356
FBgn0052631,1.390593874,0.884703725,1.104824183,31.8595929,523.6241325,1.265989886,1248.583094,8.601287839,7.827919412,4.78E-13,6.97E-11
FBgn0052633,5.393573401,5.859005189,2.436650756,30.82294154,48.84545584,4.7338319,47.98224419,3.069228269,4.4396798,6.76E-16,1.59E-13
FBgn0052656,0.893412903,3.710346315,0.734333104,10.86575086,20.63489498,1.551113478,24.00536993,3.226143791,3.165047717,4.41E-09,3.59E-07
FBgn0052762,0.397072401,0.547673735,0.433924107,105.5022928,334.2237106,0.244857863,962.9630067,9.764482725,7.482179228,1.08E-22,4.67E-20
FBgn0053080,13.3404183,14.68793972,14.8511961,44.06205137,70.04222247,16.86917729,50.4043405,1.63647589,4.943220122,4.94E-06,0.000214967
FBgn0053098,6.780093974,5.603106742,13.20884008,1.872139506,1.615523625,4.122796224,3.244538131,-1.682827353,2.308204163,0.000356558,0.008861553
FBgn0053110,7.916531731,24.38222403,95.93361055,8.011105198,4.442688958,4.002120238,5.049866479,-2.652535644,4.266383816,0.000191574,0.005209311
FBgn0053459,1.720647072,1.895793697,1.902590316,5.039946385,6.14721286,3.346329446,6.745178797,1.275632532,1.949846911,0.002933392,0.04901239
FBgn0053462,1.356664037,1.895793697,1.535423764,1.79872227,5.948062902,2.65257822,2.669215139,2.050367067,2.277986746,0.001780834,0.03341895
FBgn0053468,0.628697969,1.600892455,0.934605769,2.349351537,5.397316337,0.897795705,2.849567513,1.684562483,1.144348292,0.000610139,0.013758378
FBgn0053514,1.277120509,3.247161786,0.801090659,8.300185563,13.38148929,0.828245104,14.4363058,2.908831533,2.724202288,1.09E-08,8.72E-07
FBgn0053519,499.4243643,360.7796093,822.5398618,110.80684,119.4406609,189.4163257,81.9853037,-2.169979611,8.160408194,8.35E-08,5.65E-06
FBgn0053548,22.25486908,23.80698966,28.80954995,9.72856193,14.14249254,17.5502043,8.881027039,-1.090095228,4.092189064,0.000575468,0.013125981
FBgn0053995,11.02823593,10.52126491,15.61024619,4.983485723,5.423631008,12.64056768,7.288418184,-1.083978184,3.207447138,0.001698056,0.032170279
FBgn0053998,0.432057789,0.421287488,0.595440673,253.6499412,397.4958258,0.652942331,371.4862135,9.254363251,7.34100666,7.56E-92,3.50E-88
FBgn0054031,0.232531223,0.084257498,0.167014719,0.457025962,0.514030127,0.163235583,0.516128818,1.782243649,-1.173053997,0.001810454,0.033883092
FBgn0054043,0.066178734,0.084257498,0.033378777,2.863272186,4.148957456,0.163235583,5.590923602,5.549049953,1.13313094,1.91E-19,6.45E-17
FBgn0062412,28.9672589,24.55941754,36.40990426,66.07624615,139.1564003,53.26336256,178.1538788,1.701800895,6.251835414,5.34E-06,0.000228516
FBgn0062978,78.41451957,82.24795633,192.1352527,48.00753031,44.58220011,84.10101268,41.43090812,-1.357749266,6.247949772,7.65E-05,0.002389827
FBgn0066365,89.03502171,161.967362,17.64645175,804.1978614,1463.974802,323.1966393,673.3262916,2.461413894,8.911388414,0.000111989,0.003297363
FBgn0083167,85.28806785,83.25463121,126.5832791,50.33264315,52.25331403,76.76544636,49.63414929,-0.877059741,6.167424103,0.002293115,0.040562395
FBgn0083945,11.04496591,7.372615302,12.93427627,1.137967151,0.403924874,5.917289875,6.31774367,-1.973802342,2.566708537,0.002208809,0.039357237
FBgn0083974,18.74072539,17.90568721,63.55285852,1.211384386,0.846728784,11.81499148,3.78739986,-4.020178684,3.902007314,4.34E-11,5.06E-09
FBgn0083977,26.0106214,20.91402955,40.40635863,12.6277535,11.78598934,17.71643526,14.21769347,-1.091639287,4.275963619,0.001084108,0.022059693
FBgn0085201,34.03216555,29.27947791,61.06621637,6.805759379,8.849431789,23.62836693,12.01148544,-2.037799045,4.528998454,2.31E-08,1.73E-06
FBgn0085231,0.066178734,0.042128749,0.100136332,0.440503413,0.330447939,0.081617791,0.829620922,2.45727444,-1.627988877,0.00189961,0.035266124
FBgn0085234,53.24773989,206.8492077,1154.712104,2.16224037,2.296033056,27.99804473,1.417028605,-7.404958072,7.50387854,5.88E-14,1.00E-11
FBgn0085235,1.526647423,1.983396217,1.935969093,4.808828927,100.6353497,4.330844055,154.0169599,4.744174516,5.091398191,4.81E-07,2.70E-05
FBgn0085261,1.992373643,2.906883669,2.703680975,5.873378842,11.53094044,3.59118282,19.28890285,1.819315757,2.681433655,0.000595541,0.013495035
FBgn0085265,1.489020181,2.274952437,1.16825621,5.249321695,15.31128322,1.958826993,12.00924691,2.449282187,2.495301229,5.96E-07,3.24E-05
FBgn0085273,0.198536201,0.884703725,0.46730422,0.624046502,596.2248298,0.693749186,820.8187158,9.295481586,7.473180076,2.49E-08,1.86E-06
FBgn0085309,0.198536201,0.631931232,0.233651442,102.917382,156.0723974,0.326471165,151.7546197,8.593082915,6.058691148,1.18E-76,3.27E-73
FBgn0085356,15.83802687,25.91516281,178.196609,1.101258533,1.692113746,12.2834776,0.432845698,-5.581274668,4.893709613,8.30E-12,1.09E-09
FBgn0085411,115.9688993,137.3061867,212.7857009,49.12841327,47.10840117,103.549104,84.01232011,-1.428703972,6.610671312,8.23E-05,0.00254895
FBgn0085426,29.14046188,31.34812997,35.38612742,9.573501059,17.95469417,19.67590295,17.79273202,-1.033599258,4.431310758,0.002093053,0.03764781
FBgn0085434,80.71212939,78.25097865,109.8921046,49.01832193,42.25181846,78.3624425,42.97220781,-0.99781838,6.027077797,0.000430162,0.010392834
FBgn0085447,141.1761706,134.2847932,204.662898,87.5095371,70.74482257,126.9906197,64.40260241,-1.059740162,6.812144985,0.000410447,0.009968617
FBgn0085452,21.79469261,17.41345912,19.89973953,9.849737078,9.930293218,13.86175838,9.843856224,-1.020517121,3.77548477,0.001695933,0.032170279
FBgn0085481,1.087637559,1.583767119,1.749702164,3.588639245,5.153714523,1.929126279,3.606715637,1.280844572,1.483538611,0.002298252,0.040601477
FBgn0087005,6.17910835,6.085034352,21.99915114,3.435420044,2.753523541,5.057119971,2.572575123,-1.943190863,2.6498997,0.000223967,0.005920227
FBgn0243514,3.772220901,4.886934864,38.10788267,4.772597521,3.010747889,6.325378831,1.046043771,-2.272473069,3.017380011,0.000972209,0.020153356
FBgn0250814,241.9830686,189.0044387,330.2452183,115.0375398,108.8706631,164.6077002,139.3945665,-1.0130388,7.435914753,0.00144239,0.028133714
FBgn0250815,2.051540739,3.084115102,0.066757555,9.030393387,16.04508326,0.204044478,33.05624562,4.900648683,4.389860604,3.09E-07,1.81E-05
FBgn0250819,173.1260431,165.5836348,237.4663696,74.50469162,89.59101585,118.2260642,76.45500375,-1.200336366,6.961755328,0.000127727,0.003685133
FBgn0250833,5431.718823,4965.799882,8062.87735,36.6734142,44.65893746,3157.971907,178.3569556,-6.18805308,11.41966376,4.23E-24,1.96E-21
FBgn0250862,13.15919115,19.3491993,21.11825516,47.05310625,100.9895531,37.48378687,34.6343289,1.39377499,5.370948059,0.000453768,0.01080101
FBgn0259201,0.512885185,0.505544986,0.283719609,12.74479893,17.86077536,0.816179138,1.226394341,4.108207999,2.300441981,1.25E-08,9.66E-07
FBgn0259209,357.7200909,263.8762535,426.6875448,126.1235423,115.163765,197.3886618,94.94908286,-1.572855914,7.701336483,2.07E-06,9.92E-05
FBgn0259219,108.6595012,91.03702443,153.0933651,39.74613108,42.85940244,56.98484411,32.53943868,-1.53815058,6.10724578,7.03E-06,0.000293657
FBgn0259223,572.3391664,574.369459,2115.406392,2.203368706,6.214403941,298.7243811,187.2964457,-4.141439669,8.877781849,0.000131197,0.003774768
FBgn0259229,0.033089367,0.126386246,0.26703022,12.0846238,0.917910942,0.040808896,5.158077904,5.380999933,1.427509201,7.72E-10,7.24E-08
FBgn0259236,5.655111756,6.537625186,8.932711602,11.66627037,22.83763157,6.632890184,31.48759838,1.498873219,3.739562818,9.61E-05,0.002896032
FBgn0259700,134.9328059,155.3819055,133.0210372,287.3154843,372.9840881,196.4952612,257.919157,0.980293211,7.848018539,0.001061236,0.021738884
FBgn0259748,9.838924672,4.592033622,18.59314731,0.036708618,0.110149313,2.856622698,0.613198072,-5.305962475,2.228413769,4.79E-11,5.45E-09
FBgn0259918,13.64761005,16.57260721,56.9241671,3.904658963,5.490759671,15.36895659,5.62645302,-2.375034551,3.941762272,2.70E-07,1.60E-05
FBgn0259950,0.033089367,0.084257498,0.066757555,0.367086178,1.17492674,0.938604601,27.44963136,4.679958634,1.945580148,0.001192207,0.023961634
FBgn0259989,0.815807087,0.681403022,0.767995602,2.396294517,4.770358564,0.344811091,2.095201145,2.6009819,1.26169559,1.29E-06,6.41E-05
FBgn0260226,0.297804301,0.294901242,0.166893887,13.43536144,54.72522249,0.163235583,45.51867404,7.266827478,4.193997223,6.15E-38,5.02E-35
FBgn0260228,3.292391629,4.925029322,4.991982859,15.96830599,55.53770806,3.08107244,17.9991821,2.911815023,4.1250455,1.85E-11,2.24E-09
FBgn0260234,12.34716485,11.20419552,26.36948788,1.064549915,2.421543058,10.69646454,4.240924761,-2.524702564,3.16576694,1.21E-07,7.85E-06
FBgn0260388,7.870461405,10.16218304,8.73465195,24.2006298,19.3849573,9.353533561,7.502492845,1.477917176,4.101290062,0.000954626,0.019907907
FBgn0260645,1.38058765,2.593930258,0.8151498,119.3955135,76.62390093,1.223320104,52.54169649,5.673997678,5.289614292,1.41E-34,9.32E-32
FBgn0260653,442.326081,521.466704,300.9646538,1302.000343,1700.757897,453.9267328,705.268681,1.348430128,9.573557439,0.000247079,0.006440782
FBgn0260657,76.67552445,71.95488471,124.5594838,43.57108792,32.51863199,71.1074113,28.80397309,-1.345383051,5.908153378,1.60E-05,0.000609095
FBgn0260753,31.15407724,40.18589732,38.03897886,56.95411058,96.87643828,42.90727278,72.18017995,0.968453471,5.816465434,0.000928151,0.019472919
FBgn0260768,5.753268053,4.255003631,4.851218112,7.682317121,21.17366832,5.631627605,19.1175717,1.445030042,3.265459288,0.00053987,0.012457436
FBgn0260812,15.73587999,15.45750136,30.10905919,0.599448057,3.908391357,14.02324244,7.309862081,-2.439670585,3.489209109,1.69E-05,0.000633177
FBgn0261085,15.31892088,15.88304385,26.54120167,4.612364406,4.736420459,13.83433806,7.141954023,-1.655512591,3.568670528,3.63E-06,0.000164357
FBgn0261362,4.533276336,3.54180183,4.941828141,3.046815274,1.799105446,10.15982348,2.019957413,-1.489796171,1.999532343,0.001536358,0.029757273
