"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","nc","gname","tt","pval","fdr","log.fc","rowMeans"
"3629","FBgn0031012",259.052,333.169,272.1217,346.9996,335,328.1498,195.0693,396.3337,6944,"FBgn0031012",0.819179472357082,0.277286499999723,0.399318116358872,0.147720801554708,308.2368875
"9249","FBgn0040285",2993.2431,3363.7841,2870.8031,2872.9528,3211.0696,3601.9268,2959.5651,3433.3428,6943,"FBgn0040285",0.819291114081957,0.277267499999723,0.399318116358872,0.0947273750301951,3163.335925
"6692","FBgn0036059",2504.10914,2591.4854,2006.8715,2580.0675,2429.4978,2306.6525,1854.417,2654.4135,6945,"FBgn0036059",0.818383721833324,0.277494999999722,0.399560835132614,0.100608049938458,2365.9392925
"2930","FBgn0029882",1141.71,1227.84,1045.04,1286.39,1046.76,2117.99,1242.15,1114.41,6947,"FBgn0029882",0.817830009654092,0.277639999999722,0.399654527133439,0.12664908070205,1277.78625
"4368","FBgn0032175",433.093,624.471,442.263,643.379,520.903,113.001,227,605.072,6946,"FBgn0032175",0.817880310388924,0.277625499999722,0.399654527133439,-0.132132743886525,451.14775
"3727","FBgn0031170",528.7234,928.7284,666.1271,810.7321,850.2061,675.9804,587.8179,505.6441,6950,"FBgn0031170",0.817355098763606,0.277772999999722,0.399673381294389,-0.150127949311252,694.2449375
"4786","FBgn0032877",235.6606,292.1888,228.7444,227.434,187.3095,177.6149,183.241,163,6949,"FBgn0032877",0.817379707859216,0.277758499999722,0.399673381294389,-0.186579686929943,211.89915
"5963","FBgn0034858",889.899,1238.0929,952.2537,944.184800354457,1106.0216,1226.889,884.284,1249.429,6948,"FBgn0034858",0.817445569573962,0.277744999999722,0.399673381294389,0.113570296167031,1061.38175004431
"3860","FBgn0031393",72.7274,131.818,100.349,95.3186,73.1361,52.7995,57.3281,104.147,6952,"FBgn0031393",0.815329063818683,0.278244499999722,0.400229397381849,-0.224819855759216,85.9529625
"8919","FBgn0039561",2823.39,4075.97,2745.51,3941.26,2910.1,2398.39,2300.87,3132.93,6953,"FBgn0039561",0.81506645246714,0.278279499999722,0.400229397381849,-0.132310981562617,3041.0525
"12041","FBgn0262101",46,65,48.3559,69,39,14,21,57,6951,"FBgn0262101",0.815416070120099,0.278217999999722,0.400229397381849,-0.244632996587012,44.9194875
"11286","FBgn0086676",2369.4323615,2719.8627313,2221.3204,2664.9454,2834.356078,2718.976592,2697.5506,3418.9136201,6954,"FBgn0086676",0.814852643466346,0.278356499999722,0.400282571181478,0.0961672816971112,2705.6697228625
"149","FBgn0000482",904.574,987.098,701.021,754.312,910.198,920.502,802.539,880.418,6956,"FBgn0000482",0.814368239686833,0.278480999999721,0.400346463484186,0.116158896920691,857.58275
"9932","FBgn0051038",2235.8481,3859.2853,2988.2648,4366.691,3009.8532,3117.8638,2843.4592,3904.0068,6955,"FBgn0051038",0.814415492680416,0.278453999999722,0.400346463484186,-0.128993955897877,3290.659025
"4756","FBgn0032821",4571.6185,5889.498,4117.489,4981.655,6176.0928,5367.0348,4699.5,5384.316,6957,"FBgn0032821",0.813999677800273,0.278544999999721,0.400380911311772,0.0933685956319087,5148.4005125
"2218","FBgn0026398",17,20.1858,15,14.0663,12,3.50342,15,14.0794,6958,"FBgn0026398",0.813862097517984,0.278597499999721,0.400398821499856,-0.312115149592544,13.854365
"3047","FBgn0030057",444.8948,464.78915,321.221,387.1576,490.7081,418.419,354.0078,386.6526,6959,"FBgn0030057",0.813657087595114,0.278640999999721,0.400403793647937,0.139286200454382,408.48125625
"1114","FBgn0011225",9895.323927795,14739.19325,11761.9868,11697.192053,13886.9384,8225.34498436,10788.6987531381,11004.081079071,6961,"FBgn0011225",0.81269955977452,0.278869499999721,0.400583082004308,-0.12963085846173,11499.8449059205
"1154","FBgn0011559",35,81,53,72.0386,53.0014,22,27.0011,70,6960,"FBgn0011559",0.812759785839632,0.278851499999721,0.400583082004308,-0.240678711127338,51.6301375
"2691","FBgn0028955",1475.838,1761.821,1519.151,1414.248,1226.375,1397.882,1563.695,1318.045,6962,"FBgn0028955",0.812558153438495,0.278901499999721,0.400583082004308,-0.140401008357082,1459.631875
"6317","FBgn0035434",1510.51,4623.8,7278.05,6598.66,6523.84,6266.37,708.932,5722.02,6963,"FBgn0035434",0.812440631043994,0.278925999999721,0.400583082004308,0.0287567496199639,4904.02275
"9361","FBgn0040658",263.9996,473.7397,376.9996,318.8544,300.0002,410.6541,307.1633,260.0988,6964,"FBgn0040658",0.811928451394365,0.279021999999721,0.400663411831705,-0.170494650988345,338.9387125
"3393","FBgn0030664",108.16,175.482,99,177,116.003,32,69,169.511,6967,"FBgn0030664",0.811112174622089,0.279217999999721,0.400744833524109,-0.177882204044268,118.2695
"7229","FBgn0036896",2035.549,2300.002,1941.216,2524.728,2413.336,1944.959,2857.922,1956.974,6966,"FBgn0036896",0.811344690516281,0.279173499999721,0.400744833524109,-0.147283454667303,2246.83575
"10859","FBgn0054010",27,46,42,33,26.0172,52,43,21,6968,"FBgn0054010",0.810904451359286,0.279238999999721,0.400744833524109,-0.261514297592324,36.25215
"4012","FBgn0031629",13266.966,5350.4861,5942.781,16220.701,3658.3252,9284.139,3444.3032,1700.61487,6969,"FBgn0031629",0.810484561707308,0.279332999999721,0.400822212655473,-0.0759111585793971,7358.53954625
"11785","FBgn0261243",7946.581,10871.071,7507.772,10327.133,9593.106,7852.69,6505.8015,12996.662,6970,"FBgn0261243",0.809642800205357,0.27954299999972,0.401065997129984,0.0991810632727227,9200.1020625
"3048","FBgn0030058",226.1539,399.613,216.9999,339.3056,259.221,119.0095,179.0089,338.101,6971,"FBgn0030058",0.809073969087452,0.27968349999972,0.401210012910054,-0.163487743117546,259.6766
"413","FBgn0002733",1238.35,1222.01,1220.57,1979.89,1500.97,1330.34,1777.68,1254.71,6974,"FBgn0002733",0.808168004446943,0.27984449999972,0.401237999712851,-0.160492345019826,1440.565
"1168","FBgn0011596",1233,1965.4,1072.82,1868.77,1567.58,356.174,700.461,1793.99,6976,"FBgn0011596",0.807675364126216,0.27995399999972,0.401237999712851,-0.102268530984881,1319.774375
"2535","FBgn0028494",3786.603,4974.202,4050.14775,5188.651,4417.226,4825.164,4781.113,3573.125,6979,"FBgn0028494",0.807357777955807,0.28002399999972,0.401237999712851,-0.132785503564637,4449.52896875
"3594","FBgn0030966",871.289,733.115,589.661,563.379,680.36,674.077,611.401,588.829,6975,"FBgn0030966",0.807862063896026,0.27991099999972,0.401237999712851,0.126404584535474,664.013875
"4435","FBgn0032283",123.5256,115.0003,66.2376,111.8446,94.7209,48.99995,107,55.00631,6972,"FBgn0032283",0.808654338071572,0.27976449999972,0.401237999712851,-0.203954685716201,90.2919075
"4709","FBgn0032748",2113.283,3222.128,2174.13,2685.449,2518.455,1744.109,2053.333,2420.58,6977,"FBgn0032748",0.807662144839934,0.27996049999972,0.401237999712851,-0.130875104112256,2366.433375
"6680","FBgn0036036",254.612,357.953,245.197,364.308,295.019,137.097,213.959,297.756,6978,"FBgn0036036",0.807394841617053,0.28000299999972,0.401237999712851,-0.171176063540929,270.737625
"12072","FBgn0262364",145.567,180.851,139.111,194.742,148.562,51.1402,110.627,170.455,6973,"FBgn0262364",0.808286763069747,0.27982599999972,0.401237999712851,-0.183800099254076,142.6319
"4858","FBgn0033028",3165.6507,3282.9271,2786.996,3183.801,3332.0891,3001.3925,2589.4558,3466.5291,6980,"FBgn0033028",0.80689611941335,0.28011499999972,0.401255727376287,0.094561153174163,3101.1051625
"5653","FBgn0034351",354.525,631,400.007,433.323,403.12,362.004,322.006,366.017,6982,"FBgn0034351",0.80660261679039,0.28020449999972,0.401255727376287,-0.166913817578009,409.00025
"8196","FBgn0038401",327.4847,473.4683,335.656,401.4518,370.024,289.4597,317.312,288.077,6983,"FBgn0038401",0.806507196519028,0.28021099999972,0.401255727376287,-0.171452295265781,350.3666875
"12121","FBgn0262577",3,12,2,9,7,1,6,8,6981,"FBgn0262577",0.80675595074135,0.28015399999972,0.401255727376287,-0.390667189946918,6
"12568","FBgn0265101",1493.38,1717.21,1377.06,1747.11,1352.85,2485.12,1371.26,1591.94,6985,"FBgn0265101",0.805084828587708,0.280497499999719,0.401571224050964,0.118764156897403,1641.99125
"1812","FBgn0022942",2701.02,2723.817,2109.531,2026.476,2658.607,2819.546,2627.339,2220.319,6986,"FBgn0022942",0.804240326793305,0.280663499999719,0.401751359862007,0.0943573163059968,2485.831875
"4526","FBgn0032429",1999.5276,2164.2739,2002.3891,1755.2503,2417.07241,2162.5416,2122.5799,2266.5392,6987,"FBgn0032429",0.803555930518483,0.280824999999719,0.401925003577498,0.0900016732145566,2111.27175125
"971","FBgn0010173",2128.51,1925.67,1760.98,1786.57,1725.13,1960.67,1626.25,2009.34,6988,"FBgn0010173",0.802692684142881,0.281044999999719,0.4021823125352,0.101352897906544,1865.39
"7435","FBgn0037207",1090.7556,1024.6358,919.6655,824.0958,917.9831,1111.4192,963.9169,1033.8285,6989,"FBgn0037207",0.801542650597586,0.281292999999719,0.402479610816422,0.10882747871229,985.78755
"11545","FBgn0259832",107.731,153.742,110.465,181.795,131.411,93.2609,111.465,114.091,6990,"FBgn0259832",0.801113430258447,0.281382499999719,0.402550071530182,-0.213769161297218,125.4951125
"626","FBgn0003656",3585.421,5142.743,3347.416,4855.362,4220.53,2403.175,2996.149,4023.687,6991,"FBgn0003656",0.80095642824045,0.281425499999719,0.402553997996849,-0.125065298384164,3821.810375
"5298","FBgn0033767",207.3711,313.3268,168,294.5844,243.256,92.9186,146.9263,215.11763,6992,"FBgn0033767",0.800788614679915,0.281471499999719,0.402562213958234,-0.175514869535112,210.18760375
"12741","FBgn0266572",2552.458,2646.372,2124.429,2034.551,2331.51,2527.2966,2168.292,2426.145,6993,"FBgn0266572",0.799898486522864,0.281662999999718,0.402778492777917,0.0977517528441331,2351.3817
"9629","FBgn0044871",497.684,593.08,431.374,536.177,570.199,575.34,466.086,644.931,6994,"FBgn0044871",0.798010890054123,0.282116999999718,0.403370031454957,0.128963037020371,539.358875
"752","FBgn0004407",464.934,662.03,514.38,606.501,521.922,518.718,541.925,465.562,6997,"FBgn0004407",0.79669781599014,0.282361999999718,0.403454064865833,-0.159917078050233,536.9965
"1908","FBgn0024184",248.002,317.3277,233.0533,218.9997,223.001,212.1687,291.0236,191.2094,6996,"FBgn0024184",0.796825548329112,0.282334999999718,0.403454064865833,-0.187773615962807,241.848175
"3888","FBgn0031440",243.016,466,248.048,499.113,312.395,115,157,477.011,6995,"FBgn0031440",0.797454530279574,0.282232499999718,0.403454064865833,-0.151980609275975,314.697875
"10171","FBgn0051716",5649.080990517,6328.96793953001,4887.900062,5595.76590094891,6177.9508774614,5661.14448,4905.747273144,6163.12782924,6999,"FBgn0051716",0.796643454083068,0.282377499999718,0.403454064865833,0.0913020807820725,5671.21066910516
"10933","FBgn0064115",464.934,662.03,514.38,606.501,521.922,518.718,541.925,465.562,6998,"FBgn0064115",0.79669781599014,0.282361999999718,0.403454064865833,-0.159917078050233,536.9965
"1405","FBgn0015039",1598.03,927.84,1497.46,828.229,769.267,1312.24,977.643,1033.01,7001,"FBgn0015039",0.795791543009931,0.282563499999717,0.403579691516133,0.097631190378231,1117.964875
"1641","FBgn0019947",3253.16400077892,3403.577,2982.9108,2942.138,3185.0164,3857.9254,3145.9097,3370.171,7002,"FBgn0019947",0.795672301118099,0.282586499999717,0.403579691516133,0.0929486687423059,3267.60153759737
"840","FBgn0004838",20952.363,23582.066,19166.539,18717.799,23530.852,23386.618,22020.317,22610.572,7003,"FBgn0004838",0.79538089891603,0.282647499999717,0.403609167499067,0.0811105137572881,21745.89075
"124","FBgn0000405",3562.77616,3570.2703,2772.9668,2828.3025,2450.6723,2113.94825,2733.9657,2322.0988,7004,"FBgn0000405",0.794213730614429,0.282898499999717,0.403892219842393,-0.119686463882193,2794.37510125
"3610","FBgn0030990",960.412,1300.007,871.954,1143.226,1230.145,1259.411,988.381,1316.686,7005,"FBgn0030990",0.794088116178596,0.282926499999717,0.403892219842393,0.111420559789913,1133.77775
"209","FBgn0000711",1990.8841,2182.7741,1951.8297,1976.7361,2504.7249,2393.3087,2134.8863,2182.385,7006,"FBgn0000711",0.792851078587225,0.283247999999717,0.40428367579851,0.0920121398492163,2164.6911125
"1052","FBgn0010434",9238.0776,12793.212,9021.92500500603,14219.943,12918.859,8973.1244,9893.059,8956.0467,7008,"FBgn0010434",0.792622870947986,0.283321999999717,0.40428367579851,-0.13082869996189,10751.7808381258
"4039","FBgn0031663",313.452,405.011,319.587,353.987,289.472,282.707,312.399,274.483,7007,"FBgn0031663",0.792703512079351,0.283286999999717,0.40428367579851,-0.173944131764575,318.88725
"2406","FBgn0027582",4818.2,7317.45,4441.18,7019.95,5998.19,2693.03,3659.86,6132.84,7009,"FBgn0027582",0.792261409755104,0.283421499999717,0.404320970042219,-0.11693326139218,5260.0875
"11673","FBgn0260743",658.435,680.743,533.372,876.519,711.895,804.03,620.626,851.053,7010,"FBgn0260743",0.7921683191859,0.283428999999717,0.404320970042219,0.116014700176946,717.084125
"3795","FBgn0031286",312.438,479.299,331.142,371.531,367,304.104,321.222,272.001,7011,"FBgn0031286",0.791649163501255,0.283546499999716,0.404430894308366,-0.17044260514079,344.842125
"7932","FBgn0037978",841.4473,941.5303,758.8565,785.9992,798.6449,851.6872,678.9997,1039.5035,7012,"FBgn0037978",0.79071333328402,0.283767999999716,0.404689104391893,0.117403213757265,837.083575
"8307","FBgn0038581",411.037,592.039,341.967,554.921,450.185,258.067,321.534,396.51,7013,"FBgn0038581",0.790296183079901,0.283881499999716,0.40479324112305,-0.159415559248039,415.7825
"6735","FBgn0036143",13,17.00000356751,14,72.0011,12,16.02639,12.0282,39.0261,7014,"FBgn0036143",0.789525745845583,0.284068999999716,0.4050028514394,-0.342542865147834,24.3852241959388
"12802","FBgn0267348",10325.945,17194.357,13880.152,17477.678,16793.605,14883.203,15164.072,14035.496,7016,"FBgn0267348",0.787667280158067,0.284564499999715,0.405593643100904,-0.129297585396955,14969.3135
"7903","FBgn0037924",2221.99,3289.58,1927.59,3034.82,2614.61,1085.47,1536.12,2622.33,7018,"FBgn0037924",0.787245517279867,0.284690499999715,0.405657594755763,-0.117391905951175,2291.56375
"9609","FBgn0044028",372.179,491.214,273.066,265,501.15,298.203,275,314.167,7017,"FBgn0044028",0.787246635949977,0.284684499999715,0.405657594755763,0.14494981201158,348.747375
"6540","FBgn0035799",450.114,720.234,396.747,707.187,581.49,123,254.046,640.12,7019,"FBgn0035799",0.786466711374693,0.284834499999715,0.405804957970643,-0.124957377805189,484.11725
"11773","FBgn0261086",232.6808,366.1442,262.8167,318.9518,266.9382,192.28498,214.4022,269.427,7020,"FBgn0261086",0.786088099294222,0.284936999999715,0.405893162392584,-0.178613214346085,265.455735
"4062","FBgn0031702",195.06045,451.188,368.3356,359.57349,361.2437,599.6754,396.3002,705.6245,7023,"FBgn0031702",0.784959234252554,0.285212999999715,0.406045041204311,0.168769917686554,429.6251675
"5743","FBgn0034493",284.533,432.793,270.58,414.303,325.551,163.224,225.012,347.093,7022,"FBgn0034493",0.785055869557095,0.285190499999715,0.406045041204311,-0.164809560741893,307.886125
"6058","FBgn0035010",100,204,138,150.0006,203.002,113,156.0134,116,7028,"FBgn0035010",0.783386778631617,0.285554499999714,0.406045041204311,-0.198518161408993,147.502
"6413","FBgn0035588",514.464,726.21,580.676,668.547,601.985,597.973,614.307,493.607,7027,"FBgn0035588",0.783645503408175,0.285511499999714,0.406045041204311,-0.156174344350238,599.721125
"8008","FBgn0038102",331.61,428.218,231.007,494.304,324.978,103.438,202.291,381.044,7032,"FBgn0038102",0.782800554391022,0.285739499999714,0.406045041204311,-0.149605788019222,312.11125
"8157","FBgn0038342",232.096,368.422,215,321.397,254.601,63,121,312.025,7024,"FBgn0038342",0.784224743480637,0.285373499999715,0.406045041204311,-0.150772827653571,235.942625
"8750","FBgn0039265",1881.5926,1957.5785,1766.0994,2047.9909,2169.0986,2453.4424,1951.5818,1995.312,7029,"FBgn0039265",0.783143495543376,0.285631999999714,0.406045041204311,0.0946993896587412,2027.837025
"10923","FBgn0063493",180,153,196.775,192.37,141.892,196,230,116,7031,"FBgn0063493",0.782877716233029,0.285714999999714,0.406045041204311,-0.20797651635596,175.754625
"11564","FBgn0259958",5,12,5,5,2,2,2,6,7026,"FBgn0259958",0.783898521076738,0.285463499999715,0.406045041204311,-0.412012922564398,4.875
"12080","FBgn0262478",278.528,384.128,214.441,411.027,331.025,68,164,318.605,7030,"FBgn0262478",0.783123417917212,0.285639499999714,0.406045041204311,-0.144445237305787,271.21925
"12767","FBgn0266721",55,92,71,109,75,51,53,73,7021,"FBgn0266721",0.785175572894506,0.285160499999715,0.406045041204311,-0.237863246413289,72.375
"4059","FBgn0031697",137,162.0012,124.4549,203.071,139.02,132.399,185.018,137.431,7039,"FBgn0031697",0.782483202236008,0.285834499999714,0.406072595538562,-0.209597273687802,152.5493875
"1649","FBgn0019982",293.5525,398.4266,302.457,414.9998,309.7269,296.2827,256.0171,240.6886,7040,"FBgn0019982",0.782269837505073,0.285875499999714,0.406073153408514,-0.174024819152803,314.0189
"6665","FBgn0036009",21,27,13,23,15,11,16,10,7041,"FBgn0036009",0.781911981866275,0.285972499999714,0.406094703960803,-0.298961871425853,17
"8722","FBgn0039225",113.682,159.184,96.5771,196.204,112.854,33.7266,68.785,164.6791,7043,"FBgn0039225",0.781730077578188,0.286012499999714,0.406094703960803,-0.182021986577003,118.211475
"11260","FBgn0086408",398.627,1008.774,553.242,601.259,895.022,572.345,530.095,444.383,7042,"FBgn0086408",0.781812006175299,0.285993999999714,0.406094703960803,-0.1425881306683,625.468375
"7008","FBgn0036581",530.6918,599.423,457.976,480.1444,546.391,643,450.271,522.0876,7045,"FBgn0036581",0.781151429512619,0.286150499999714,0.406175301631787,0.128567140620483,528.7481
"10176","FBgn0051721",655.2218,825.3487,651.158,573.9999,840.6103,803.1499,749.4109,827.9996,7046,"FBgn0051721",0.780552430612178,0.286253999999714,0.406264547260281,0.110264498611457,740.8623875
"1608","FBgn0017482",248.723,214.231,210.531,238.646,235.531,238.538,168.88,242.668,7048,"FBgn0017482",0.780214644131914,0.286336499999714,0.406266316685008,0.150813367684538,224.7185
"6050","FBgn0035001",6537.006,7320.643534,5785.782,5971.47700033641,7176.7,6999.517,6239.049,6819.574,7050,"FBgn0035001",0.779862462309087,0.286428499999714,0.406281560283112,0.0873446000183544,6606.21856679205
"7066","FBgn0036670",214.9999,302.4508,145.00041,333.0041,213.1478,75.10534,129.00025,243.3548,7049,"FBgn0036670",0.779877577455048,0.286417999999714,0.406281560283112,-0.170132891339803,207.007925
"9183","FBgn0040005",1732.5217,1864.984,1534.4927,1585.0316,1867.474,1759.7745,1528.7819,1801.2983,7051,"FBgn0040005",0.779600733410484,0.286481999999714,0.406299815628413,0.0981251808122444,1709.2948375
"9476","FBgn0041203",1900.9612,2679.6846,1738.1209,2463.613,2134.1935,1301.073,1639.7414,2068.9185,7052,"FBgn0041203",0.779070544645606,0.286619499999713,0.406437180941001,-0.12725439173463,1990.7882625
"5131","FBgn0033483",1199.528,1311.243,1112.006,1217.739,1489.446,1306.997,1078.102,1225.639,7053,"FBgn0033483",0.778967646347568,0.286664499999713,0.406443357435976,0.102145362966641,1242.5875
"218","FBgn0000928",62,98.0555,86,80,74,39,55,77.0007,7054,"FBgn0000928",0.778445337681532,0.286776499999713,0.406544513750487,-0.232232918763057,71.382025
"5281","FBgn0033742",51.004,70,60,121.002,52,58.0041,65,86,7055,"FBgn0033742",0.778160025482797,0.286831999999713,0.406565556342443,-0.239397319423616,70.3762625
"12122","FBgn0262579",4208.8128,4870.5952,3547.8898,4851.9742,5381.3401,4910.7575,4483.7818,4837.0491,7056,"FBgn0262579",0.777843960734148,0.286925499999713,0.406640447845229,0.0887580410152113,4636.5250625
"3133","FBgn0030257",253.005,644.6928,461.332,458.3193,651.11,434.107,338.8126,296.0246,7057,"FBgn0030257",0.776688167720025,0.287230999999713,0.407015729062765,-0.150375586596005,442.1754125
"1610","FBgn0017550",3571.68402,3777.981,3051.7316,2972.148,3394.2430498,3783.0103,3158.254,3395.937,7058,"FBgn0017550",0.775993540484891,0.287418499999713,0.407223717766496,0.0926066086829559,3388.123621225
"3966","FBgn0031548",69.3364,93.7094,66.6559,184.485,56.7132,85.9445,54.0728,94.5331,7059,"FBgn0031548",0.775338743520166,0.287554499999712,0.407358691032147,-0.241498977175005,88.1812875
"262","FBgn0001179",913.7799,925.344,725.388,795.4688,843.25,890.863,702.365,855.489,7060,"FBgn0001179",0.774886957540344,0.287691999999712,0.407495750707638,0.115059326316596,831.4934625
"5159","FBgn0033540",891.676,1397.95,910.983,913.53,1189.47,1263.21,1009.4,1335.07,7061,"FBgn0033540",0.774422186262129,0.287791499999712,0.407578954821686,0.110211293901439,1113.911125
"3740","FBgn0031191",660.5281280611,898.6125,585.5558,1030.0993131,793.0834,404.2068,555.8945,768.1665,7062,"FBgn0031191",0.773930347415407,0.287914499999712,0.407648308083806,-0.144058087699645,712.018367645137
"7813","FBgn0037788",5252.247,5500.0156,5605.2447,4172.21446,5920.7412,6017.9047,5255.9823,5147.6828,7064,"FBgn0037788",0.773205867303214,0.288088999999712,0.407827010191948,0.0778163521198721,5359.004095
"10535","FBgn0052732",523.266,729.356,545.082,663.06,608.166,577.488,574.212,433.56,7066,"FBgn0052732",0.772853459394546,0.288178999999712,0.407838947069901,-0.152957971565273,581.77375
"5455","FBgn0034009",1516.54,1672.35,1306.17,1276.37,1621.92,1342.01,1246.6,1575.13,7067,"FBgn0034009",0.772322815763142,0.288285499999712,0.407931937172198,0.10137296860384,1444.63625
"10394","FBgn0052305",217,373.45,208.846,334.881,261,80.0021,116.385,298.795,7068,"FBgn0052305",0.771758915741283,0.288427499999712,0.408075127333888,-0.163038317109925,236.2948875
"54","FBgn0000150",7739.136,10985.1363,8293.8161,10001.326,8641.1087,8912.1638,9535.9628,8647.1317,7069,"FBgn0000150",0.771390774136856,0.288506499999711,0.408129155466957,-0.129172837662625,9094.472675
"11851","FBgn0261507",46.7922,78.4175,30.7743,72.9562,49.9476,6,23.1177,58.7326,7070,"FBgn0261507",0.770423932964444,0.288763499999711,0.4084349363502,-0.20495890037901,45.8422625
"7545","FBgn0037391",1640.0751,1879.9308,1341.8024,1666.5777,1740.4908,1502.2715,1120.5518,1687.8133,7071,"FBgn0037391",0.770227026752174,0.288812499999711,0.408446471502746,0.102142400276162,1572.439175
"6503","FBgn0035741",49.3403,88.8606,51.0006,84.7903,57.314,19,30.0046,73.3601,7072,"FBgn0035741",0.769106358099928,0.289094999999711,0.408736745369138,-0.222852714749914,56.7088125
"11569","FBgn0259982",272.352,346.964,243.6907,308.9189,245.938,164.1866,208.6038,236.8679,7073,"FBgn0259982",0.769070474324446,0.289099499999711,0.408736745369138,-0.172767748714732,253.4402375
"5040","FBgn0033347",95.44062,126.5606,101.4053,112.2284,109.5847,80.3657,87,58,7074,"FBgn0033347",0.768950613170289,0.289143999999711,0.408741871642057,-0.213548292582949,96.323165
"722","FBgn0004242",1869.52130126664,3360.0145,2579.6103,4512.6428,2733.9408,3128.9918,2749.5597,3840.739,7076,"FBgn0004242",0.768162647509152,0.289358499999711,0.408929479931587,-0.124884543302612,3096.87752515833
"1184","FBgn0011674",393.522,427.482,457.549,591.199,521.893,759.145,1002.06,1122.88,7075,"FBgn0011674",0.768349173526247,0.289331999999711,0.408929479931587,0.103083469982869,659.46625
"4637","FBgn0032640",2308.2523,3547.02,2382.682,3433.383,2811.005,2067.3842,2067.2013,2718.77,7077,"FBgn0032640",0.76777799638017,0.28945199999971,0.409003815175344,-0.13018862713799,2666.962225
"5485","FBgn0034063",1056.978,991.984,774.019,855.578,912.501,794.803,730.5279,963.471,7078,"FBgn0034063",0.767625217093482,0.28949449999971,0.409006075161897,0.115182455911318,884.9827375
"367","FBgn0002526",13832.5,22686.6,18237.8,24350.6,21608,20420.5,21726.8,20713.8,7079,"FBgn0002526",0.766984965674036,0.28962899999971,0.409096751411852,-0.12859099548117,20447.075
"9639","FBgn0045471",5,15,6,5,8,1,1,3,7080,"FBgn0045471",0.766937710968898,0.28964049999971,0.409096751411852,-0.419619758448594,5.5
"8612","FBgn0039066",1093.46,1251.25,996.367,1137.88,1235.28,1120.92,948.441,1342.05,7081,"FBgn0039066",0.76607447536864,0.28983699999971,0.409316480722484,0.105851969458852,1140.706
"1246","FBgn0013276",83440.1,148223,208652,181130,188898,242982,318130,248256,7084,"FBgn0013276",0.764793622042395,0.29026849999971,0.409713479180791,-0.141945161528514,202463.8875
"4238","FBgn0031975",127.1813,226.0028,185.0003,389.209,305.0004,178.0003,124.0842,144.9999,7083,"FBgn0031975",0.764816149207587,0.29024949999971,0.409713479180791,-0.200821957579335,209.934775
"7180","FBgn0036827",519.077,529.775,450,417,528.287,589.658,461.255,462.345,7085,"FBgn0036827",0.764744696581412,0.29028199999971,0.409713479180791,0.124345608994457,494.674625
"9876","FBgn0050424",272.4249,224,218.47592,249.00028,214.2468,289.0971,215.1007,275.2836,7082,"FBgn0050424",0.765097967650523,0.29016199999971,0.409713479180791,0.150444206118442,244.7036625
"8309","FBgn0038583",601.766,844.133,520.463,721.742,614.906,332.2306,392.4802,552.638,7087,"FBgn0038583",0.764347946166745,0.29037749999971,0.409732609001821,-0.14572334055179,572.54485
"9880","FBgn0050431",513.004,727,437.007,547.478,602.294,448.029,369.105,770.084,7086,"FBgn0050431",0.764538738094323,0.29033849999971,0.409732609001821,0.133224365799667,551.750125
"6845","FBgn0036319",235.9643984,342.5698,276.270428,322.94548917,294.1583,255.9377,280.9999,233.9297,7088,"FBgn0036319",0.763626194487988,0.290583499999709,0.409965434536668,-0.178985311245324,280.34696444625
"1435","FBgn0015321",2401.947,3629.941,2363.373,3215.2078,2913.53,1625.8393,1971.972,2805.73,7089,"FBgn0015321",0.763452727591325,0.290625499999709,0.409966850048794,-0.12359616031115,2615.9425125
"909","FBgn0005613",371.302,419.373,331.093,333.123,404.269,561.202,362.001,320.236,7090,"FBgn0005613",0.763147325935613,0.290695499999709,0.410007757404217,0.141424982708942,387.824875
"534","FBgn0003275",777.317,1097.36,715.304,1003.11,828.668,568.794,648.28,788.644,7091,"FBgn0003275",0.762158467521746,0.290916499999709,0.410254476243606,-0.141503462183483,803.434625
"3116","FBgn0030222",7,10,5,6,7,10,3,10,7092,"FBgn0030222",0.761874911767972,0.290963499999709,0.410254476243606,0.384762800474828,7.25
"3410","FBgn0030684",122.0078,210.0995,103,163.1919,124,50.2126,91,166.0002,7094,"FBgn0030684",0.761579525286267,0.291039499999709,0.410261488581322,-0.178085967717681,128.689
"4388","FBgn0032209",154,108,213,129,119,151,210,108,7096,"FBgn0032209",0.759941494589193,0.291421499999709,0.410684188274506,-0.241780409287016,149
"7448","FBgn0037231",816.179,992.265,800.335,1084.58,1012.18,902.383,735.425,1284.72,7095,"FBgn0037231",0.7599682266641,0.291415999999709,0.410684188274506,0.111488955822657,953.508375
"3297","FBgn0030514",1634.76,2068.08,1507.9,1629.13,1995.4,1821.7,1533.85,1935.3,7098,"FBgn0030514",0.759440966679248,0.291545499999708,0.410707141850386,0.0985164461019452,1765.765
"8526","FBgn0038930",3,16.99995,8,17.00004,19.00002,10.000003,17.00002,11,7099,"FBgn0038930",0.759274822327898,0.291560999999708,0.410707141850386,-0.322697101701182,12.750004125
"12088","FBgn0262486",197.008,285.574,156,304.492,184,71,125.249,272,7097,"FBgn0262486",0.759469784667125,0.291531499999708,0.410707141850386,-0.160339416545703,199.415375
