Name,SRR3390478.quant,SRR3390479.quant,SRR3390480.quant,SRR3390481.quant,SRR3390482.quant,SRR3390483.quant,SRR3390484.quant,SRR3390485.quant
FBtr0340216,68.7083,77.4148,31.3299,51.6015,29.3375,45.6536,39.4339,31.0529
FBtr0086940,241.008,304.223,231.39,260.195,256.951,249.447,208.509,234.593
FBtr0086941,479.762,299.006,291.337,449.441,433.642,0.0,131.672,482.119
FBtr0086942,10891.5,13426.0,10123.8,11591.7,13166.4,12275.1,10891.5,11482.4
FBtr0086945,451.062,530.579,467.424,452.794,480.985,431.105,445.485,427.073
FBtr0086946,666.824,811.894,805.199,737.66,852.894,699.601,581.923,642.3
FBtr0113090,1346.54,1527.27,747.884,845.53,1247.68,917.298,1185.75,1078.65
FBtr0340219,3.39992e-06,1.35904e-07,104.948,97.2771,69.4322,70.4378,146.876,1.23209e-06
FBtr0340220,0.0,0.0,44.0095,0.0,0.0,1.28079e-07,0.0,35.9673
FBtr0086947,17594.5,21562.8,16730.6,19967.1,20194.3,23155.7,18439.2,19576.7
FBtr0086951,196.415,272.803,159.192,195.587,200.839,189.481,194.644,151.054
FBtr0086953,38.0536,22.0,1.71107,9.0,14.1955,37.7342,20.0,28.726
FBtr0345651,0.0,0.0,21.2889,0.0,12.8045,4.26579,0.0,4.3034
FBtr0086954,1258.49,1246.64,971.7,933.798,1101.53,1121.03,1081.8,861.894
FBtr0086955,222.792,311.417,287.931,305.323,350.817,543.485,205.366,727.642
FBtr0340211,67.4451,50.8182,67.4291,51.4311,79.0747,138.047,80.4755,97.7196
FBtr0340212,46.9193,39.0574,27.8775,28.5342,21.8242,50.1969,57.5482,77.9126
FBtr0086957,212.134,346.207,293.957,361.718,319.294,284.353,211.625,498.214
FBtr0086958,1195.78,1681.0,1190.78,1296.14,1817.74,1539.12,1239.54,1847.44
FBtr0340213,147.121,153.084,39.3116,36.1983,87.8481,155.37,104.76,147.144
FBtr0086960,1363.01,1402.65,1096.29,1104.23,1205.96,1392.43,1266.38,1030.87
FBtr0086961,203.207,294.379,245.235,239.0,251.0,289.776,216.95,230.567
FBtr0086962,1897.42,1983.97,1534.4,1738.07,2073.39,1945.04,1611.16,1643.58
FBtr0340214,94.0384,174.833,161.237,80.6407,94.0903,94.0821,121.053,94.2109
FBtr0086963,2109.0,122355.0,62191.9,14491.3,11709.6,9290.04,57561.5,39323.7
FBtr0086964,283.075,348.563,236.093,358.687,264.968,227.672,206.144,275.919
FBtr0340144,231.725,402.327,184.681,220.67,290.639,117.336,149.866,218.607
FBtr0086966,800.833,915.857,681.498,664.152,678.132,695.154,797.547,808.095
FBtr0306574,359.403,366.04,354.424,360.358,393.826,339.297,373.124,127.947
FBtr0086969,772.473,1264.33,715.273,1413.14,1466.47,1957.08,607.977,2004.73
FBtr0086970,4496.63,4434.62,3987.68,3198.29,4550.22,4237.02,5066.12,3765.91
FBtr0086971,0.0258063,0.0137616,24.2069,1.12413,0.0250038,0.129368,0.000180093,0.00255433
FBtr0340124,63.4972,67.1499,86.9041,158.39,62.6369,31.7756,26.0646,0.0
FBtr0305083,661.396,647.198,416.625,525.922,470.95,431.539,248.972,692.269
FBtr0086972,402.948,1192.18,920.212,1294.12,650.791,534.329,551.766,430.597
FBtr0331984,113.521,188.272,114.973,125.315,138.209,144.22,246.261,175.786
FBtr0086973,76.0429,334.287,199.447,245.15,129.0,135.0,122.0,98.2377
FBtr0086974,1524.34,1682.68,1323.96,1395.2,1485.97,1343.7,1270.96,1643.85
FBtr0340125,249.615,309.245,214.957,314.488,229.198,334.306,260.533,338.734
FBtr0086975,5937.23,6443.57,5497.91,5861.43,7290.06,9223.09,6071.88,7149.88
FBtr0300276,48.6513,37.5316,43.2242,38.3262,55.1717,90.8274,32.6004,29.0163
FBtr0300277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5905
FBtr0086979,204.217,248.032,194.425,200.416,225.0,295.597,253.132,217.0
FBtr0333550,993.679,757.452,725.208,658.351,923.9,967.822,845.044,919.057
FBtr0273336,176.963,140.017,167.708,214.415,183.023,259.047,121.616,281.886
FBtr0273337,66.3579,81.6724,58.7456,67.3082,49.7886,56.1707,22.3787,107.164
FBtr0086981,5.24767,30.9647,41.5179,37.5274,13.485,0.0,0.0,7.12294
FBtr0086982,368.752,292.045,265.482,503.649,327.729,563.445,338.0,630.483
FBtr0086983,12.7986,12.8947,7.37748,9.05942,7.21113,5.55319,15.8982,8.59154
FBtr0086984,5.23945,1.25861e-06,4.24076,11.6121,0.0,4.22364,3.19819,7.0
FBtr0340127,8.76055,9.0,8.76644,4.38795,7.0,8.77636,8.80181,0.0
FBtr0086985,48.2173,40.9692,43.3605,75.7373,19.71,40.1675,21.2497,62.4593
FBtr0345517,41.7827,42.0308,37.6395,50.2627,50.29,62.8325,35.7503,29.5407
FBtr0086986,490.0,699.575,570.477,526.011,554.677,831.172,567.248,947.771
FBtr0086987,595.863,1237.54,914.958,948.163,975.252,1164.27,958.618,1326.67
FBtr0345519,82.4967,93.6554,79.9255,69.0917,121.188,148.847,55.1762,154.975
FBtr0086989,1.6021,0.0418585,2.60695,0.792244,2.59999,0.0,0.722054,6.86326
FBtr0346643,3.54244,8.35567,3.48857,10.6611,3.52442,2.0,2.418,1.17567
FBtr0086990,806.275,1148.3,627.0,1156.4,867.651,186.464,449.003,973.348
FBtr0300762,11602.6,19257.9,10998.9,20366.6,13339.4,2201.9,7194.52,13580.2
FBtr0086996,73.0,90.0,48.0,115.078,67.0,11.0,36.0,68.0
FBtr0086997,2.0,1.4602,1.0,1386.84,5.0,2.0,4.0,0.0
FBtr0329878,0.0,2.5398,0.0,17.7299,0.0,0.0,0.0,0.0
FBtr0086998,79.0014,69.0084,30.0,517.793,68.2184,154.635,103.594,24.0
FBtr0086999,6.0,15.0,6.00012,45.0,1.0,3.0,13.0,7.0
FBtr0087000,118.855,187.602,100.904,175.548,137.876,23.0,83.8873,148.994
FBtr0087002,294.397,481.075,283.033,582.705,355.58,37.0,205.0,338.397
FBtr0110777,2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0
FBtr0087004,9.20141,24.1053,8.62252,10.9406,5.78887,8.44681,0.0277595,4.40846
FBtr0345521,0.0,0.0,0.0,0.0,0.0,0.0,3.07407,0.0
FBtr0087008,1593.72,1125.26,997.203,1172.66,1536.24,2766.27,1357.81,2931.59
FBtr0087007,410.787,533.245,589.925,502.114,448.951,457.381,301.899,607.428
FBtr0302611,2023.86,3340.42,1800.03,3335.95,2690.43,354.556,1465.0,2624.47
FBtr0087009,882.024,2080.46,1265.83,1564.02,1873.07,1180.31,1039.44,1238.27
FBtr0087010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087012,83.8413,200.711,176.802,143.462,290.35,88.2023,115.461,162.165
FBtr0113378,232.044,407.458,383.381,484.236,211.094,316.232,326.596,290.085
FBtr0273340,463.723,958.475,618.275,622.64,1139.64,387.752,533.869,641.896
FBtr0273341,171.502,172.923,260.158,147.385,625.186,524.133,280.757,291.883
FBtr0300958,815.104,1190.26,440.402,1264.8,496.079,0.0,212.955,1034.96
FBtr0087013,126.276,164.932,82.3003,102.54,198.626,79.9812,109.65,126.706
FBtr0306810,209.726,176.068,141.752,130.479,107.806,266.637,136.351,165.37
FBtr0087016,1525.46,2043.78,1578.0,1537.95,1896.5,1910.51,1710.79,2038.43
FBtr0087017,2063.64,1952.28,1576.05,1905.35,2027.96,2049.97,1756.55,1934.73
FBtr0340126,246.899,285.025,216.646,259.298,274.127,256.702,140.849,352.449
FBtr0300573,648.075,797.333,578.265,660.908,634.471,746.257,577.546,763.929
FBtr0087019,120.901,53.0905,141.149,0.631778,219.454,84.7211,4.40453e-05,249.956
FBtr0340073,1339.41,1204.4,1250.77,1142.98,1288.15,1401.64,1298.85,1441.16
FBtr0114627,1319.88,1965.75,1218.0,1711.11,1343.29,860.228,1430.58,1180.85
FBtr0114628,972.014,1129.57,823.736,991.874,1257.8,1104.96,872.859,1052.1
FBtr0087021,18.1443,18.1073,12.0484,13.0,13.0864,13.1,18.0,11.0
FBtr0305318,106.286,170.225,95.1577,189.401,102.425,15.9682,51.8993,99.3518
FBtr0305319,97.7139,142.795,64.8423,112.599,150.581,34.0318,70.1007,171.648
FBtr0340069,1150.62,1686.53,905.571,1684.33,1256.9,300.0,621.02,1425.36
FBtr0087024,392.552,4267.27,4929.74,23947.1,295.745,694.585,2524.67,416.796
FBtr0087025,181.091,958.96,539.122,2671.13,147.338,204.039,463.526,236.435
FBtr0087026,410.27,571.266,407.23,629.235,458.697,630.249,444.23,465.233
FBtr0087027,182.698,165.012,93.6112,104.027,207.912,241.152,132.997,168.602
FBtr0087028,541.087,514.025,414.865,470.329,629.896,1578.59,575.157,508.159
FBtr0087029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087031,215.724,227.63,315.36,68.8347,243.688,319.486,176.991,281.395
FBtr0087032,25.3734,28.2111,28.0051,33.0,30.2792,62.0,29.0195,65.4068
FBtr0087033,5.0,9.0,9.0,7.0,18.0,9.0,9.0,8.0
FBtr0308764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087036,694.295,762.519,498.537,592.51,691.085,656.0,540.394,568.557
FBtr0332947,7791.05,10120.7,7473.45,8929.14,8784.68,10541.2,8523.98,10166.4
FBtr0345627,204.734,206.357,276.74,205.407,220.973,287.823,233.435,248.963
FBtr0087042,6802.6,3805.35,5082.73,3008.16,2076.06,4278.69,3967.25,864.88
FBtr0087043,24.0,22.0,13.0,20.0,12.0,6.0,10.0,8.0
FBtr0087044,95.0,24.002,82.0172,14.0,12.0,61.9451,22.0,21.0
FBtr0340070,147.352,30.0,35.0,24.0,22.0001,25.0,20.0,12.0
FBtr0087047,201.0,609.015,425.0,1678.14,275.023,213.002,358.0,215.089
FBtr0087048,21.1607,25.5075,30.5629,91.0794,10.9474,18.4034,73.7934,36.4329
FBtr0087049,42.4153,46.7529,10.2361,53.0737,39.0209,22.937,25.2311,41.0271
FBtr0112819,0.0,38.7896,0.0,0.0,24.5491,0.0,0.0,14.8203
FBtr0331960,200.654,370.494,304.547,573.172,306.494,312.393,276.108,269.465
FBtr0305069,13.8157,38.8838,16.9394,50.3774,0.0,23.5169,31.8679,12.4175
FBtr0305070,0.0,7.41074,15.8153,57.0388,0.0,11.7647,0.0,0.0
FBtr0087050,0.0,2.70364,2.56682,6.35931,2.54346,3.39106,3.1691,2.62962
FBtr0087054,504.079,504.701,436.411,447.379,499.63,550.456,419.86,548.865
FBtr0087056,378.002,764.963,607.191,1426.18,395.996,380.428,546.752,343.125
FBtr0340072,67.735,134.442,83.0587,284.103,163.198,115.572,60.7281,114.056
FBtr0087057,217.625,260.72,219.587,212.969,222.093,216.793,191.329,186.598
FBtr0087058,429.375,532.256,378.172,455.166,455.482,381.385,350.671,393.116
FBtr0087059,2020.98,2584.36,1767.81,2525.66,2368.49,1705.22,1729.06,2248.48
FBtr0087060,626.283,959.426,591.611,1006.66,657.407,116.0,384.493,684.13
FBtr0087067,1561.13,2493.43,1412.1,2799.81,1615.71,357.544,965.452,1721.32
FBtr0087071,231.247,390.639,322.763,356.881,373.914,300.576,267.428,261.724
FBtr0087072,1011.04,1767.53,1453.29,1414.6,1698.9,1222.24,1588.66,1571.43
FBtr0087073,1843.47,2248.58,1773.74,1743.29,2114.31,1658.6,1921.71,1742.07
FBtr0087074,625.78,486.561,248.587,125.965,178.23,202.693,65.3497,51.532
FBtr0087075,256.14,284.108,246.563,218.49,227.021,214.0,223.0,202.686
FBtr0087076,7.0,3.0,5.0,15.0,4.0,4.0,0.0,1.0
FBtr0300552,650.944,11339.6,26091.8,198.139,5383.81,3092.01,6820.32,21489.1
FBtr0087078,1850.84,3614.2,2404.64,4007.13,2370.9,1921.76,2334.05,1785.67
FBtr0345492,164.31,127.328,227.774,297.934,171.269,171.169,127.435,230.344
FBtr0087080,4.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0
FBtr0087081,1.0,1.0,4.0,3.0,0.0,10.0,1.0,0.452291
FBtr0345493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54771
FBtr0087082,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
FBtr0345494,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0
FBtr0087083,6.0,6.0,4.0,5.0,4.0,13.0,3.0,8.0
FBtr0087085,189.0,262.755,202.0,240.04,317.972,221.591,312.328,178.031
FBtr0087087,12366.0,20548.7,11139.9,21370.2,14022.9,2260.15,7748.62,13663.2
FBtr0087088,1031.32,1265.38,918.056,1241.93,1143.39,881.05,939.62,805.264
FBtr0087089,4673.08,5539.0,3886.11,3559.14,5311.35,4235.05,4632.03,4116.47
FBtr0087090,3706.35,5106.39,4015.29,4232.99,5114.38,4022.96,4125.62,3979.49
FBtr0345339,803.037,1071.34,1321.48,920.932,1236.48,1118.44,1047.63,835.694
FBtr0087093,248.871,550.459,385.83,579.918,422.182,213.101,416.815,201.358
FBtr0087094,6.83835e-06,64.2529,42.097,6.04172e-08,0.0,50.0291,0.0,0.0
FBtr0087095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087097,42.5438,60.4702,32.6645,78.947,35.7638,18.8698,25.1847,60.6439
FBtr0087099,0.0,161.622,0.00128729,119.506,118.069,85.0812,0.036289,119.372
FBtr0087100,173.953,177.826,320.962,247.032,148.15,210.007,247.085,160.062
FBtr0087098,97.2799,169.602,119.851,122.118,160.371,205.711,153.108,160.752
FBtr0340062,16.7696,8.76968,16.303,31.3483,10.4398,8.20422,7.77383,43.9775
FBtr0087102,226.086,288.125,241.829,236.394,300.28,244.141,191.975,177.239
FBtr0087103,475.264,497.552,397.418,356.138,480.393,499.743,483.92,345.974
FBtr0087104,209.089,199.306,127.671,124.9,180.385,118.775,117.028,130.451
FBtr0340063,143.231,167.228,106.45,160.816,159.964,102.581,278.794,99.4986
FBtr0345340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087105,13093.5,16006.6,12643.8,15459.0,13072.0,15906.8,13493.2,14742.2
FBtr0087107,9817.55,17167.3,9876.29,19357.7,11941.8,1945.72,6317.37,11489.2
FBtr0087108,541.81,962.716,621.368,815.043,785.253,361.926,532.364,1375.97
FBtr0302205,34.0273,65.4519,28.0594,23.3672,46.8361,23.7577,60.5178,190.217
FBtr0302206,844.803,922.848,603.824,786.46,3408.29,3085.92,612.502,3860.15
FBtr0306249,310.263,578.76,434.599,368.553,528.166,431.99,286.48,510.41
FBtr0306250,60.279,100.172,80.2023,221.843,97.4083,112.706,39.4615,171.774
FBtr0087109,0.0,1.57476e-05,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0331921,60.9222,66.8563,31.257,111.374,63.096,63.4203,0.0,63.5179
FBtr0331922,0.0,0.0,0.0,0.0,0.0,2.55953,0.0,0.0
FBtr0336950,42.9725,105.918,104.583,253.587,101.664,87.7517,155.758,106.335
FBtr0336682,0.0,38.8051,12.6088,31.5521,9.46517,0.0,0.0,0.00112485
FBtr0336683,8.68874,10.4248,21.554,33.5081,22.2333,11.2684,21.7908,0.0
FBtr0087111,1595.95,2386.33,2084.39,7187.06,1912.09,1928.57,2055.26,1901.83
FBtr0340066,0.0,12.0741,6.01795,18.0712,18.0775,6.02403,0.0,12.1052
FBtr0087112,687.293,956.111,708.541,690.006,1501.36,1278.8,685.229,979.779
FBtr0087113,1.64221e-06,0.0,0.0,0.0,0.0,1371.47,0.0,3.86361e-08
FBtr0113379,1017.27,2767.72,1547.43,1758.12,5203.02,1589.35,1557.4,2171.67
FBtr0113380,1528.82,2066.45,1543.76,1335.81,1958.44,1847.11,1786.95,2264.27
FBtr0113381,240.563,310.703,172.051,149.759,381.926,217.85,169.289,242.112
FBtr0087114,498.497,136.691,164.277,117.922,268.151,553.209,111.074,608.364
FBtr0087115,205.711,355.347,203.92,201.364,166.224,151.599,199.862,99.7649
FBtr0340067,1026.23,134.241,261.991,624.092,313.899,631.591,252.132,592.3
FBtr0340068,0.0,28.3574,12.1752,0.0,17.7292,38.7682,0.0,8.90522
FBtr0087116,2.00192,5.0,3.0,3.0,0.0,1.0,2.0,0.0
FBtr0445749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
FBtr0445750,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FBtr0087117,18.4284,10.0,25.0,12.991,16.5411,6.0,12.4517,6.14569
FBtr0087118,729.25,930.259,624.178,551.229,708.284,430.545,837.361,617.591
FBtr0331926,867.29,1164.51,884.14,1188.81,1069.77,915.184,784.829,595.237
FBtr0340064,491.373,539.066,424.452,745.25,583.958,522.009,404.976,400.706
FBtr0340065,16.108,0.0,42.0212,40.815,13.7226,12.9114,28.3928,60.3433
FBtr0087120,3381.62,4103.85,3287.78,2688.87,3872.93,4832.46,4217.68,3767.88
FBtr0087121,1005.43,1003.54,782.545,977.839,1164.47,1292.4,955.736,881.113
FBtr0087122,1869.19,167.651,268.66,746.803,419.097,599.011,203.396,559.254
FBtr0306005,69.0269,32.2269,29.4366,69.2833,34.5611,88.8049,31.5069,164.719
FBtr0306006,78.0509,15.1268,15.9037,24.092,42.0243,29.0098,8.0975,64.218
FBtr0087123,21277.6,24203.3,19472.5,23759.7,22686.0,26157.1,21487.1,22272.4
FBtr0087124,45.7904,37.5511,40.0228,21.4547,38.1407,43.4926,50.1511,30.6858
FBtr0087125,56.0,66.6033,58.0,90.6381,62.5117,47.0141,65.0002,49.5
FBtr0330002,56.0,66.6033,58.0,90.6381,62.5117,47.0141,65.0002,49.5
FBtr0087126,2746.7,3876.86,2171.38,3961.79,3009.84,707.529,1503.14,3418.96
FBtr0087127,0.0,4.0,12.0,0.0,0.0,0.0,4.0,0.0
FBtr0087130,1067.31,557.607,623.771,661.162,1244.55,1343.89,683.566,1256.73
FBtr0087131,172.729,77.1925,55.2916,86.1636,147.608,213.48,98.2412,260.617
FBtr0087132,523.092,831.0,415.0,847.873,508.356,101.001,283.153,613.0
FBtr0087135,622.561,905.617,839.453,1421.35,532.355,146.196,431.739,557.192
FBtr0344885,599.275,1413.14,354.538,1332.65,950.661,89.8042,432.572,893.61
FBtr0345872,198.445,397.35,231.562,397.081,380.576,0.0,82.7922,360.618
FBtr0087136,44.0,79.0,58.0,68.0,83.0,61.0,54.107,50.0
FBtr0087137,346.0,514.459,294.342,574.0,357.743,60.012,216.0,343.544
FBtr0087138,16.0,23.0,12.0,13.0,19.0,10.0,8.0,13.0
FBtr0087139,158.0,241.282,171.025,237.0,165.084,145.106,187.009,146.0
FBtr0087140,4.42448,4.47117,22.1576,22.2198,4.44814,0.0,0.0,13.5104
FBtr0340022,106.076,127.167,100.691,111.132,103.37,125.014,125.85,92.4896
FBtr0087141,649.344,456.663,357.503,383.106,464.088,559.366,354.115,535.538
FBtr0329958,649.344,456.663,357.503,383.106,464.088,559.366,354.115,535.538
FBtr0087144,492.275,519.269,393.623,425.539,561.311,547.206,484.188,500.563
FBtr0087145,155.301,226.285,170.375,174.456,137.717,126.861,94.8717,80.2711
FBtr0087146,336.393,275.23,275.876,703.557,1147.33,1340.11,446.364,1353.07
FBtr0087147,0.0,30.2188,0.0,0.0,22.3288,60.6166,0.0,99.4627
FBtr0087148,285.934,129.149,219.811,354.592,754.95,1562.98,393.564,2673.16
FBtr0087149,0.0,96.0385,44.366,100.647,182.672,271.258,6.9463e-05,405.765
FBtr0340059,631.262,1120.3,744.997,630.438,692.101,785.381,700.117,863.574
FBtr0087150,283.71,285.084,285.433,343.504,225.154,59.2284,130.735,297.943
FBtr0340060,735.652,942.069,646.535,780.278,831.06,825.35,713.327,681.819
FBtr0087157,348.0,342.294,278.0,394.207,336.0,250.0,241.143,404.0
FBtr0113085,515.391,568.0,431.985,427.0,558.532,690.051,519.017,633.955
FBtr0087159,367.128,727.327,366.0,736.0,440.633,75.0,234.026,396.265
FBtr0087160,1086.91,1765.09,941.038,1740.4,1223.48,296.0,667.14,1376.19
FBtr0087167,409.22,572.146,337.926,718.951,431.139,95.3381,236.975,396.615
FBtr0340061,80.1737,80.4012,43.5036,51.6981,58.5157,27.2104,29.9898,53.2514
FBtr0087169,52.0,78.0,63.0,84.0013,56.0,28.0,29.0,97.4506
FBtr0087171,415.55,1575.29,751.529,744.921,137.589,946.78,350.984,73.6908
FBtr0087172,5571.36,5262.86,5271.26,3453.67,4051.64,6563.53,4912.86,2688.6
FBtr0289994,120.116,116.006,97.1207,96.0,151.0,113.0,100.0,100.0
FBtr0087178,516.862,613.38,461.552,467.946,567.759,449.262,386.469,401.268
FBtr0087179,335.326,383.183,338.7,325.296,361.197,316.388,315.399,294.0
FBtr0087180,206.256,287.349,205.652,316.293,232.099,53.0,136.0,222.15
FBtr0087181,1058.23,1743.51,973.812,2004.49,1059.32,195.657,622.54,1010.56
FBtr0087182,964.07,1654.0,945.465,1951.19,1007.91,180.012,568.733,1057.55
FBtr0087183,24.0,16.0,10.0,5.0,5.0,14.0,10.0,11.2359
FBtr0087184,5094.01,6717.74,5668.48,5960.01,6764.09,6570.7,6191.68,6268.81
FBtr0087185,718.181,850.288,606.079,680.228,810.731,723.472,662.041,693.688
FBtr0087188,484.498,819.024,469.976,841.464,563.404,118.0,315.023,602.048
FBtr0087189,155.0,275.119,188.0,229.0,234.03,59.0,118.0,199.111
FBtr0087190,1.0,3.0,1.0,1.0,5.0,2.0,1.0,3.08583
FBtr0087191,0.0,0.0,12.7067,66.5658,40.491,47.7955,11.3307,0.0
FBtr0340024,313.608,300.944,308.929,347.067,309.398,397.221,266.158,372.313
FBtr0344079,427.246,475.815,478.004,347.791,469.323,507.026,403.355,585.233
FBtr0344080,212.462,213.16,193.248,145.058,391.94,529.788,265.474,553.519
FBtr0344081,145.551,148.842,128.073,122.802,143.912,256.066,153.641,317.536
FBtr0087192,31.1555,25.0,17.0,24.0,27.0,43.1512,28.0868,57.0
FBtr0087193,559.225,547.148,417.098,403.349,627.399,991.892,643.863,867.691
FBtr0087194,95.5026,50.9368,73.381,65.4379,129.82,106.056,53.8512,117.355
FBtr0087195,13.079,47.8869,37.7382,13.8072,53.6522,35.8542,6.73821,60.2024
FBtr0087196,2171.34,3244.29,2216.53,3834.55,2486.19,801.894,1420.96,2637.96
FBtr0113084,308.829,300.349,223.253,285.889,280.94,434.059,242.181,426.706
FBtr0332855,423.992,496.765,427.125,433.197,517.395,374.997,384.531,521.831
FBtr0306652,39.6702,31.2408,34.1123,33.0428,37.4143,28.1683,15.9681,16.2471
FBtr0306653,36.0496,48.5655,28.6104,53.2948,37.0565,56.4878,37.2526,59.6077
FBtr0087199,354.0,643.913,359.573,665.667,406.766,67.009,223.0,422.027
FBtr0087202,343.616,449.746,406.359,475.331,526.755,547.196,385.752,535.015
FBtr0087203,131.448,93.718,150.084,121.775,74.9091,74.8905,159.806,131.336
FBtr0340015,1041.79,1381.72,987.731,1012.16,1310.57,1141.31,1024.88,1122.66
FBtr0087204,410.865,212.228,103.866,177.316,205.575,131.504,94.5519,449.24
FBtr0087205,646.113,779.756,670.153,678.262,706.926,663.299,635.976,514.231
FBtr0087206,167.0,221.0,161.105,180.08,187.53,158.283,160.054,155.068
FBtr0087207,1525.35,1191.7,1070.0,3485.48,1242.32,1236.35,1094.14,1046.93
FBtr0340018,211.554,241.966,194.071,921.647,292.923,289.611,269.183,216.32
FBtr0301196,13.0,13.0,21.0,15.0,14.0,19.0,14.0,17.0
FBtr0087209,279.891,533.416,301.054,307.845,391.014,233.95,340.668,263.231
FBtr0340019,1311.89,1850.61,1329.75,1569.51,1779.63,1359.07,1420.23,1106.98
FBtr0087212,9982.23,10478.2,9236.83,9254.14,10608.3,10327.1,9294.77,9353.16
FBtr0087213,85.4764,49.5745,3.45261e-08,44.9589,112.811,173.755,0.0,112.975
FBtr0087214,2313.51,1456.45,1731.35,1275.82,2141.2,2575.02,1525.71,2229.33
FBtr0087216,141.73,278.141,215.532,227.082,345.209,405.987,280.221,246.642
FBtr0087217,522.589,503.973,223.513,297.618,489.335,325.147,380.366,500.318
FBtr0087211,925.331,1387.96,635.616,1215.55,1671.89,1655.3,1384.62,1569.22
FBtr0087219,1288.71,1323.82,769.866,598.416,1224.01,2658.09,592.434,3194.03
FBtr0087220,514.851,176.613,105.586,95.0816,584.086,1120.01,135.691,1704.42
FBtr0300575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27812e-06
FBtr0310447,477.183,870.685,558.311,928.36,614.798,965.7,478.134,1278.75
FBtr0305090,155.312,430.702,375.272,740.553,390.677,77.9987,465.519,0.0
FBtr0305091,680.886,1140.94,850.072,970.196,927.17,2408.43,926.114,2905.6
FBtr0305092,455.174,2783.4,2264.97,3463.1,862.427,261.963,1692.7,0.0
FBtr0336734,20.03,21.5389,33.0368,52.5349,22.2634,47.3383,9.29209,60.5607
FBtr0087222,6.0,4.0,0.0,6.0,18.0076,16.0,3.0,12.0164
FBtr0087223,3103.48,298.899,295.672,274.983,4124.55,3424.64,272.446,2044.8
FBtr0340021,3749.28,322.001,610.154,555.142,3563.96,3579.98,539.707,1581.01
FBtr0301751,4773.43,675.01,1028.83,626.809,4432.23,4064.54,605.286,2122.15
FBtr0087224,11.0,33.0,16.0,11.0,25.0,17.0,15.0,17.0
FBtr0087231,1071.74,2083.01,1393.61,2356.55,1544.02,368.252,858.491,1389.46
FBtr0087232,3725.28,4638.96,3205.64,4540.63,3834.98,3104.96,3327.69,3464.41
FBtr0087233,388.0,586.862,385.0,499.153,422.438,243.0,294.0,481.849
FBtr0087234,884.266,1108.8,853.54,804.687,1046.0,1007.77,800.204,918.958
FBtr0302084,3243.48,3772.32,2895.67,3144.12,3216.88,2521.14,3407.89,2349.98
FBtr0087236,2616.67,3486.89,2674.93,2979.88,3259.24,3114.22,3191.88,3163.75
FBtr0087240,281.703,334.791,302.372,342.522,505.936,145.083,142.413,102.617
FBtr0087241,210.324,310.033,193.444,262.172,300.97,276.779,194.706,168.117
FBtr0304747,768.881,1007.91,884.182,896.317,1110.07,916.071,904.047,868.451
FBtr0087242,3933.84,7631.53,5220.39,5542.31,6055.96,4058.07,4613.27,4528.89
FBtr0333169,25.566,69.0137,112.969,0.0,98.9176,0.0,68.2864,27.0742
FBtr0087244,1099.04,1158.95,861.297,939.125,1138.76,1186.65,956.065,942.705
FBtr0087247,429.781,490.437,338.915,409.31,428.239,369.313,357.632,393.06
FBtr0304748,20.792,0.0,14.0979,15.1901,7.2033,7.49327,0.0,7.33619
FBtr0289985,463.062,316.0,297.002,311.053,501.382,667.971,293.018,535.127
FBtr0087249,323.356,358.0,300.808,301.859,336.208,280.253,292.0,329.792
FBtr0087250,3647.17,5021.52,3186.35,5650.15,3570.65,728.0,2084.69,4117.98
FBtr0087255,455.444,535.744,367.82,362.198,506.602,384.314,357.614,371.254
FBtr0087259,1769.31,1658.98,908.798,1169.84,1624.99,2254.47,1315.81,2093.39
FBtr0087260,699.669,1157.5,1046.63,1284.27,1035.34,122.595,437.434,843.83
FBtr0339756,653.847,566.677,434.109,400.842,575.616,500.725,431.192,694.926
FBtr0087261,1308.55,1856.9,1269.06,1904.05,1457.07,1404.78,1113.56,1607.42
FBtr0087262,2572.46,3388.48,2262.24,3242.23,2751.69,2859.53,2277.21,3657.65
FBtr0087263,591.439,834.351,494.678,806.278,600.495,300.041,378.536,670.825
FBtr0087264,513.108,663.0,555.35,583.365,644.481,828.571,587.528,754.937
FBtr0340016,109.154,90.5178,155.347,183.751,69.8542,43.2538,24.3208,123.498
